Group	Gene List
7846	251040.1,364310.1,264310.1
7847	251050.1,264320.1
7848	251220.1,437520.1
7849	251250.1,324110.3
785	016070.1,310990.1
7850	251470.1,295520.1
7851	251480.2,295510.2
7852	251490.1,452590.1
7853	251510.1,340380.1
7854	251540.1,273460.1,288100.1
7855	251570.1,444670.1
7856	251760.1,264460.1
7858	251930.1,288510.1,440920.1
7859	251940.1,271200.1,270880.1
786	016110.1,310940.1,368410.1
7860	251950.1,271210.1,270870.1
7861	252000.1,352180.1
7862	252060.1,422380.1
7863	252160.1,292490.1,409550.1
7864	252190.1,267690.2
7865	252390.1,279240.1
7866	252430.1,252450.1
7867	252540.1,422210.1
7868	252590.1,344520.1
7869	252620.2,344480.1
787	016130.1,407460.1,221550.1,201450.1
7870	252680.1,285930.1
7871	252730.1,285860.1
7872	252740.1,285840.1
7873	252810.1,384920.1
7874	252940.1,273220.1,300780.1,450340.1,398920.1,282300.1
7875	252990.1,398420.1
7876	253040.1,349930.1,272210.1,044400.2,349920.1
7877	253070.1,332470.1,423060.1
7878	253080.1,447410.1
7879	253100.1,447360.1
788	016140.1,419700.1
7880	253260.1,444350.1
7881	253310.1,420570.1
7882	253440.1,451120.2
7883	253450.1,451110.1
7884	253610.1,391090.1,362920.1
7885	253620.1,391100.2
7886	253660.2,404320.1
7887	253710.1,287870.1
7888	253840.2,278690.2
7889	254020.1,367020.1
789	016150.1,355100.1
7890	254030.2,254040.2,
7892	254210.1,297250.1
7893	254240.1,364610.1,254260.1
7894	254290.1,304890.1
7895	254300.1,304840.1
7896	254360.1,447240.1,447220.1
7897	254390.1,426490.1
7898	254480.1,314350.1,429020.1
7899	254560.1,448700.1
79	001570.1,224630.1
790	016160.1,204460.1
7900	254580.1,448750.1
7901	254680.1,287460.1
7902	254800.3,274810.1
7903	254940.1,407920.1
7904	254970.1,297570.1,430140.1
7905	255000.1,404900.1
7906	255080.1,434360.1
7907	255130.1,364050.1
7908	255200.1,284240.1
7909	255650.1,255660.1
791	016170.1,305600.1,261790.1,324010.1,263540.1
7910	255750.1,451420.1
7911	255820.1,300320.1
7913	255920.1,313330.1
7914	255930.1,313320.1
7915	256030.1,301310.1
7916	256160.1,256170.1,454250.1
7917	256210.2,409500.4
7918	256370.1,393460.1,348060.1
7919	256520.1,256530.1
792	016180.1,334380.1,385670.1
7920	256700.1,408590.1
7921	256710.1,408570.1
7922	256860.1,362150.2
7923	256900.1,341070.1
7924	256920.1,277450.1,366340.1
7925	256970.1,376900.1
7926	256990.1,376890.1
7927	257100.3,319210.1
7928	257120.1,262980.3,377620.1
7929	257140.1,422470.1
793	016190.1,385680.1
7930	257150.2,422480.1
7931	257160.1,422490.1
7932	257180.1,422510.1
7933	257190.2,422520.1
7934	257200.1,422550.1
7935	257210.2,422570.1,383610.1,034070.1
7936	257260.1,381250.1
7937	257460.1,265150.2,353500.1
7938	257480.1,419530.1
7939	257570.2,316520.1
794	016220.1,442380.1
7940	257710.1,410940.2
7941	257720.1,410950.1,258330.1,438930.1,175560.1
7942	257730.1,418100.2
7943	257740.2,418110.1
7944	257760.1,257780.1
7946	257840.1,378000.1
7947	257880.1,269290.1
7948	257960.1,317460.1,025340.1,366660.1,194280.1,293990.1,092540.3,115540.1,401810.1,451950.3,392870.1,363760.1,401770.1,371290.1,267670.1,072770.1
7949	258200.1,304780.1
795	016230.1,442370.2
7950	258220.1,340670.1
7951	258250.1,271000.1,311940.1
7952	258260.1,365660.1,270980.1
7953	258370.1,327870.1,390320.1
7954	258420.1,286480.1
7955	258430.1,286520.1
7957	258490.1,286570.1,283820.1,334460.1
7958	258510.1,286600.1,260430.1,064120.1,283850.1,267060.1
7959	258520.1,286620.1
796	016240.1,377650.1,274290.1,252960.1,252970.1
7960	258530.1,286630.1
7961	258570.1,363340.1
7962	258610.1,426070.1
7963	258730.1,261580.1
7964	258790.1,326050.1
7965	258800.1,326060.1
7966	258900.2,348340.3
7967	258960.1,274530.1
7968	259030.1,407630.1
7969	259280.1,281220.1
797	016260.1,037400.1
7970	259390.1,439730.1
7971	259400.1,267720.1
7972	259430.1,303600.1,310880.1
7973	259500.1,327250.1
7974	259620.1,368670.1
7975	259730.1,296810.1
7976	259740.1,440620.2
7977	259770.1,450330.1
7978	259810.1,318130.1,360510.1
7979	259850.1,385630.1,283580.1
798	016280.1,248890.1
7980	259900.1,357280.1
7981	259940.1,357310.1
7982	260170.1,397820.1
7983	260210.1,265240.1
7984	260250.1,288150.1
7985	260450.1,366150.1
7986	260510.1,412100.1
7987	260690.1,300070.1
7988	260810.1,276570.1
7989	260820.1,328650.1
799	016300.1,192010.1
7990	260880.1,432480.1
7991	261020.1,398740.1
7992	261030.1,398730.1
7993	261060.1,265300.1
7994	261120.1,432070.1
7995	261320.1,407080.1,276770.1,440370.1
7996	261330.1,325150.1,276750.1,407090.1
7997	261340.2,407100.1
7998	261630.1,337760.1,318660.1
7999	261870.1,428820.1
8	000130.1,443900.1
80	001590.1,361500.1,091970.1
800	016310.2,083130.1,374850.1
8000	261960.1,274210.1
8001	262100.2,290880.1
8002	262120.1,290930.1
8003	262130.1,280100.1,425910.3,
8004	262160.1,391180.1
8005	262180.1,441180.1
8006	262240.1,398900.1,342020.1,391340.1,342010.1
8007	262260.2,297500.1
8008	262360.1,269690.1,337020.1
8009	262370.1,269680.1
801	016320.1,027300.1
8010	262390.1,269670.1,446780.1,295070.1
8011	262480.1,365210.1
8013	262560.1,303840.2
8014	262570.1,303860.1
8015	262580.1,303870.2
8016	262640.1,355290.1
8017	262840.1,333840.1
8018	262860.1,333850.1,323180.1
8019	262930.2,377630.1
802	016330.1,027320.1,142720.1
8020	263150.1,360650.2
8021	263160.1,360640.1
8022	263170.1,360630.1
8023	263230.1,339560.1
8024	263240.1,339540.1
8025	263410.1,320700.1
8027	263660.1,307360.1
8028	263710.1,442300.1
8029	263720.1,436880.1
803	016350.1,107490.1,354110.1
8030	263740.1,301780.1
8032	263780.1,301740.3
8033	263840.2,423240.1
8034	263850.1,423250.1
8035	263860.1,423270.1
8036	264070.1,396010.1
8037	264250.1,324590.1
8038	264330.1,418080.1
8039	264380.1,456240.1,319630.1
804	016360.1,027330.1
8040	264410.1,277300.1
8041	264420.1,375580.1
8042	264550.1,318050.1
8043	264560.1,318040.1
8044	264580.1,318030.1
8045	264600.1,385830.1
8046	264670.1,351570.2
8047	264740.1,414540.1
8048	264770.1,314370.1
8049	264780.1,368980.1
805	016380.1,027340.1
8050	264860.1,340610.1
8051	264980.1,412830.1,419360.1
8052	265070.1,269230.1
8053	265080.1,358530.1,322890.1
8054	265090.2,358520.1
8055	265100.1,458810.1
8056	265140.1,353510.4
8057	265250.1,426550.1
8058	265520.1,391940.1
8059	265630.1,403520.1
806	016390.1,154510.1,016400.1,027360.1
8060	265650.1,352070.1
8061	265660.1,352060.2
8062	265670.1,352050.1,288520.1,440930.1
8063	265700.1,316120.1
8064	265750.1,403640.1
8065	265760.1,434290.1
8066	265770.1,434340.1
8067	265880.1,396740.1
8068	265960.1,358700.1
8069	266040.1,411590.1
807	016410.1,234660.1,237940.1,421610.1
8070	266070.1,411630.1
8071	266410.1,375360.1
8072	266420.1,431190.1
8073	266430.3,457720.1
8074	266500.1,354950.1
8076	266680.1,286790.1
8077	266690.1,332340.1
8078	266830.1,340440.1,414380.1
8079	266920.1,359360.1
808	016420.1,234650.1
8080	266930.1,359350.1
8081	267070.1,414100.1,431350.1,097540.1,184850.1
8082	267110.2,414060.1
8083	267130.1,315840.1
8084	267340.1,269610.5
8085	267500.1,315860.1
8086	267540.1,326270.1
8087	267770.1,348400.2,318080.1
8088	267820.1,362790.1
8089	267910.1,450220.1
809	016430.3,234620.2
8090	267940.1,360530.1
8091	267980.1,323640.1
8092	268040.1,413750.1
8093	268130.1,372070.1
8094	268150.1,418490.1
8095	268160.1,368540.1
8096	268250.1,443640.1
8097	268340.1,268350.1
8098	268430.1,390000.1
8099	268500.1,426230.1,361120.1,433350.1,335540.1
81	001610.1,413770.1,455480.1
810	016440.1,184630.1,036440.1
8100	268510.1,386860.1
8101	268570.1,421910.1
8102	268590.1,333110.1
8103	268600.1,343400.1
8104	268690.1,365910.1
8105	268700.2,365890.1
8106	268750.1,369450.1
8107	269000.1,330100.1
8108	269120.1,441020.1,458690.1
8109	269240.1,287100.1,307010.1
811	016450.1,036430.1,295640.2,
8110	269390.2,368530.1
8111	269400.1,368500.1
8112	269460.1,269470.1
8113	269530.1,304420.1
8115	269700.1,330030.1
8116	269710.1,295110.1,455940.1
8117	269720.1,330050.1
8118	269800.1,269810.1,306230.1,306250.1,427660.1,427640.1
8119	269840.4,430920.1
812	016470.1,423420.1,249690.1,191990.1,031210.1
8120	269850.1,430910.1
8121	269870.1,379840.2
8122	269880.1,379830.1
8123	270080.1,387430.1
8124	270200.1,441930.1
8125	270250.1,397600.1
8126	270280.1,438970.1
8127	270290.1,434400.1
8128	270340.1,405060.1
8129	270390.1,406920.1
813	016500.1,050720.1
8130	270460.1,389650.1
8131	270520.1,391650.1
8132	270570.1,428300.1,388480.1
8133	270690.1,370420.1
8134	270700.1,370410.1
8135	270740.1,429670.1
8136	270810.1,402570.1
8137	270820.1,402580.1,354360.1
8139	270970.1,365670.1,315380.1
814	016510.1,191980.1,355700.1
8140	271470.1,446160.1
8141	271510.1,390110.1,326730.1
8142	271600.1,385360.1
8143	271830.1,442410.1
8144	272020.1,416520.2
8145	272030.1,366610.1
8146	272120.1,443250.1
8147	272290.1,329190.1
8149	272460.1,432820.1
815	016520.1,292040.1
8150	272520.1,432780.1
8151	272540.1,432770.1
8152	272650.1,405730.1
8153	272730.1,451450.1
8154	272750.1,277890.1,346780.1,273040.1,407900.1
8155	272760.1,350650.1
8156	272770.1,350970.1
8157	272800.1,272850.1
8158	272810.2,318090.1
8159	272880.2,293820.1,344630.1
816	016530.1,292030.3
8160	273010.2,285120.1
8161	273170.1,350550.1,338310.1,338320.1
8162	273210.2,456440.1
8163	273450.1,284460.1
8164	273530.1,344080.1
8165	273640.1,435500.1
8166	273680.1,348940.1
8167	273770.1,404510.1
8168	273790.1,407620.1,391410.1
8169	273820.1,314710.1
817	016540.1,292020.1
8170	273940.1,273950.1,452010.1
8171	274120.1,359130.1
8172	274250.1,458700.1
8173	274370.1,332360.1,354240.1
8174	274470.1,384860.1
8175	274620.1,345820.1
8176	274670.1,408640.1
8177	274770.1,416770.1
8178	274780.1,309020.1
8179	274820.1,355890.1
818	016550.1,339520.1,129810.1,345410.1,042950.1,085030.1,409030.1,271670.1,432360.1,399210.1,191940.1,129690.1
8180	274860.1,355920.1
8181	275060.1,405640.1
8182	275090.1,405610.3,405620.2,
8183	275100.1,405600.1
8184	275200.1,414760.1
8185	275260.1,355400.1,355390.1
8186	275300.1,426420.1
8187	275350.1,389890.2
8188	275410.1,342630.1
8189	275430.4,458000.2
819	016640.1,263180.1
8190	275620.1,384270.1
8191	275700.1,399310.1
8192	275750.1,446150.1,334160.1
8193	275870.2,425920.1
8194	275880.1,425940.1
8195	275890.1,425950.3
8196	276050.1,279430.1
8197	276140.1,312980.1
8198	276160.1,276180.1
8199	276170.1,385620.1
82	001620.1,207560.1
820	016700.1,202200.2
8200	276320.1,369210.1,393020.3,
8201	276330.1,369200.2
8202	276370.1,379620.1
8203	276520.1,276530.1,426260.1
8205	276780.1,281630.1
8206	276790.1,370270.1,296050.1
8207	277000.1,327690.1
8208	277010.2,327680.1,320330.1,305340.1
8209	277040.1,293430.1,374390.1
821	016740.2,121330.1,445290.1,375160.1,330980.1
8210	277130.1,307070.1
8211	277140.1,307060.1,307560.1
8212	277170.1,307030.1
8213	277190.1,307020.1
8214	277200.1,307000.1
8215	277230.1,448330.1
8216	277280.1,371720.1
8217	277310.1,386200.1
8218	277320.1,386190.1
8219	277350.1,308180.1
822	016750.1,278130.1,211650.1
8220	277390.1,447260.1
8221	277420.1,339080.1
8222	277520.1,326770.1
8223	277540.1,326760.1
8224	277570.1,293870.1
8225	277670.1,311530.1
8226	277710.2,395100.1
8227	277900.1,435090.1
8228	278020.1,339380.1
8229	278040.1,339360.1
823	016760.1,199500.1,199510.1
8230	278070.1,306330.1
8231	278210.1,456650.1
8232	278260.1,287050.1
8233	278310.1,328760.1,320140.1
8234	278350.1,447340.1,315170.1
8235	278440.1,310460.1
8236	278600.1,454340.1
8237	278760.1,382330.1
8238	278770.2,382320.1
8239	278860.1,372890.1
824	016780.1,159400.2,304750.2,
8240	278990.1,282140.2
8241	279110.1,289150.1
8242	279340.1,436540.2,337520.1,310160.4,
8243	279360.1,430640.1
8244	279480.1,449560.1
8245	279530.1,453470.1
8246	279570.1,427680.1
8247	279600.1,358710.1
8248	279610.1,433130.1
8249	279670.1,323360.1
825	016830.1,453950.1
8250	279770.1,399980.1
8251	279970.1,451410.1
8252	280000.1,451370.1
8253	280010.1,451360.1
8254	280070.1,364030.1,292410.1,280080.1,366370.1
8255	280290.1,440630.1
8256	280310.1,336810.1
8257	280340.1,384820.1
8258	280490.1,287500.2
8259	280510.2,283830.1
826	016840.1,176220.1
8260	280520.2,287480.1
8261	280530.1,287470.1
8262	280550.1,286590.1,283840.1
8263	280570.1,400460.1
8264	280610.1,281960.1
8265	280670.1,287180.1
8266	280740.1,320750.2
8267	280810.2,419050.1
8268	280870.2,427850.1,394000.1
8269	280890.2,429240.1,378610.1
827	016880.1,181070.1
8270	280900.1,429250.1
8271	281110.1,383430.1
8273	281150.1,334120.1
8274	281280.1,448140.1
8275	281300.1,316860.1
8276	281310.1,437230.1
8277	281330.1,437200.1
8278	281420.1,281440.1
8279	281470.1,458310.1
828	016890.2,181060.1
8280	281500.1,312260.1
8281	281530.1,304210.1,281560.1
8282	281980.1,301570.1
8283	282040.1,339870.2
8284	282120.1,343150.1
8285	282150.1,446590.1
8286	282170.1,426660.1
8287	282260.1,418340.1
8288	282330.2,310070.1
8289	282390.1,415290.1
829	016900.2,038140.1,410000.1,295580.1
8290	282470.1,395480.1
8291	282730.1,434860.1
8292	282840.1,290970.1
8293	282890.1,420770.1
8294	283040.1,404930.1
8295	283100.1,444700.2
8297	283890.1,298320.1
8298	283970.1,423380.1
8299	283990.1,375620.1
83	001630.1,451610.1
830	016910.1,181050.1,395360.1
8300	284030.1,362170.1
8301	284330.1,379230.1,436510.1
8302	284350.1,366180.6
8303	284390.1,438310.1
8304	284450.1,408080.1
8305	284620.1,439140.1,310590.1
8306	284650.1,400620.1
8307	284690.1,403290.1
8308	284770.1,416070.1
8309	284780.1,284790.1
831	016920.1,296820.2
8310	284820.1,333240.1,333230.1
8311	284890.1,284920.1,414650.1,191760.1,276540.1,284900.1
8312	285210.1,441460.1
8313	285240.1,370400.1
8314	285250.1,441670.1
8315	285390.1,381280.1,410770.3,325840.1,301790.2,
8316	285440.1,285450.1
8317	285490.1,347970.1
8318	285510.1,340300.1
8319	285530.1,406040.1,388220.1,365430.1
832	016930.1,336870.1
8320	285580.1,388100.3
8321	285590.1,388090.1
8322	285710.1,406610.1
8323	285750.1,294190.1
8324	285760.1,294180.1
8325	285770.1,286270.3,443400.1
8326	285910.1,285920.1
8327	285980.1,324530.1,371580.1
8328	286120.1,387570.1
8329	286130.1,387560.1
833	016960.1,336860.1
8330	286260.1,374080.1
8331	286300.1,287830.1
8332	286330.1,308420.1
8333	286350.1,308450.1
8334	286360.1,308460.1
8335	286750.1,346150.1
8336	286760.1,346140.1
8337	286770.1,346130.1
8338	286890.1,304000.1
8339	286930.1,441600.1,455800.1
834	017000.1,268410.1
8340	286980.1,323170.1
8341	287010.2,393690.1
8342	287080.1,390360.1
8343	287160.1,433300.1
8344	287220.2,417110.1
8345	287370.1,411810.1
8346	287570.1,452060.1
8347	287780.1,339780.1
8348	287860.1,290190.2
8349	287950.1,405870.1
835	017050.1,067220.1,105410.2,
8350	288070.1,428790.1
8351	288310.3,362410.1
8352	288420.1,378640.1
8353	288440.1,378650.1
8354	288460.1,440900.1
8355	288500.1,440910.1
8356	288590.1,403350.1
8357	288630.2,422820.1
8358	288750.1,458030.1
8359	288800.1,313840.1
836	017060.1,186220.1,067230.1
8360	288830.1,452980.1
8361	288910.1,420490.1
8362	289470.1,432530.1
8363	289480.1,432520.1
8364	289560.2,432490.1
8365	289570.1,432470.1
8366	289590.1,289790.1
8367	290340.1,343960.1
8368	290360.1,390380.1
8369	290630.1,392890.1
837	017070.1,074510.1
8370	290670.1,309120.1
8371	290750.2,364680.2
8372	290760.1,366980.1
8373	290770.1,306210.1
8374	291070.1,408230.1
8375	291090.1,408240.1,341430.1
8376	291200.1,365460.1
8378	291560.1,446000.1
8379	291650.1,340810.1
838	017110.1,244820.1
8380	291660.1,312700.1,454220.1
8381	291670.1,294560.1
8383	292160.1,362440.2
8384	292340.1,398850.1
8385	292390.1,444200.1,435420.1
8386	292540.1,382050.1
8387	292560.1,442700.1
8388	292880.1,314010.1,300880.1
8389	292890.1,314000.1,300870.1
839	017130.1,342430.1,331850.1
8390	292920.1,318720.1
8391	293020.1,329620.2
8392	293050.2,443380.1
8393	293130.1,357210.1
8394	293140.1,293150.1
8395	293180.1,315770.1
8396	293190.1,315780.1
8397	293380.2,333390.1
8398	293390.1,400750.1
8399	293400.1,400760.1
84	001650.1,293000.1,329640.1
840	017150.1,342440.1,219340.1,335010.1
8400	293450.1,423540.1
8401	293490.1,368830.1
8402	293610.1,334990.2
8403	293630.1,314050.1
8404	293790.1,439120.1,402360.1
8405	294060.1,453400.1,446440.1
8406	294280.1,296140.1
8407	294320.1,296180.2
8408	294530.1,304820.1
8409	294730.1,398460.1
841	017160.1,342470.2,041480.1,331840.1
8410	294740.1,310650.4
8411	294750.1,447760.1
8412	294840.1,410280.1
8413	294870.1,441910.1
8414	295040.1,301510.1
8415	295050.1,396960.1
8416	295060.1,396940.1
8417	295180.1,306160.1
8418	295200.1,296700.1
8419	295210.1,318940.1
842	017170.1,342480.1,219330.2,189910.1,171140.1
8420	295430.1,320240.1
8421	295530.1,390030.1
8422	295750.1,301970.1
8423	295780.1,335020.1
8424	295800.1,385690.1
8425	295810.1,295830.1
8426	295820.1,407780.1
8427	296010.1,406800.1
8428	296020.1,383290.1
8429	296420.1,457860.1,358390.1
843	017180.2,342500.1,331820.1,041470.1,386740.1
8430	296480.1,389100.1
8431	296670.1,303730.1
8432	296680.1,303760.1
8433	296740.1,306540.1
8434	297030.1,409100.1
8435	297410.1,366420.2
8437	297880.1,382490.1
8438	297890.1,382500.1
8439	297920.1,372150.1
844	017200.1,365130.1,290390.1,365120.1,405400.1,290380.1
8440	297960.1,372170.1
8441	298010.1,326350.1,447330.1,067060.1,227100.2,
8442	298040.1,381660.1
8443	298330.1,385260.2
8444	298480.2,403890.1
8445	298510.1,403850.2
8446	298870.1,305390.1
8447	299120.1,329550.2,434650.1
8448	299130.2,329570.1
8449	299140.1,329580.1,329590.1,329600.1
845	017270.2,284750.2
8450	299170.1,329680.1
8451	299400.1,313560.1
8452	299450.1,450630.1
8453	299530.1,457590.1
8454	299600.1,429490.1
8455	299660.1,431480.1
8456	299760.1,312460.1
8457	299790.1,344010.1
8458	300110.1,301490.1
8459	300160.1,346530.1
846	017290.1,225360.1
8460	300240.1,413980.1
8461	300260.1,413640.1
8462	300340.1,342820.1
8463	300450.1,402730.1,425560.1
8464	300760.1,368630.1
8465	300790.1,320000.1
8466	300860.1,313990.1
8467	301090.2,344440.4
8468	301110.1,433490.1
8469	301390.1,378890.1
847	017300.1,388230.1
8471	301820.1,325830.1,378300.1
8472	301870.1,419580.1
8473	301950.1,311410.1
8474	302090.1,321600.1
8475	302100.1,350100.1
8476	302120.1,355560.1
8477	302440.1,303220.1
8478	302580.2,401030.1
8479	302600.1,401040.1
848	017310.2,035670.1,193480.1,291810.1,421380.1,124510.1,170620.1
8480	302800.1,376910.2
8481	302840.1,340490.1
8482	302870.1,378600.2
8483	302910.1,457830.1,374460.1
8484	303000.1,329490.1
8485	303100.1,340030.1,340020.1
8486	303140.1,388900.1,325380.1,358290.1,122000.1
8487	303550.1,367400.1
8488	303590.1,310850.1
8489	303610.1,310900.1,441440.1
849	017330.1,338890.1
8490	303620.1,324960.1
8491	303690.1,316490.1
8492	303830.2,335960.1
8493	303920.1,303930.1
8494	303990.1,425000.2
8495	304100.1,386630.1
8496	304130.1,361700.1
8497	304280.1,416550.1
8498	304470.1,315440.2
8499	304490.1,315450.1
85	001660.1,092190.2,329650.1
850	017340.1,415300.1,236200.1,338870.1
8500	304510.1,315490.3
8501	304640.3,379670.1
8502	305000.1,399180.1
8503	305150.1,365520.1
8504	305250.1,423780.1
8505	305320.1,320320.1
8506	305450.1,456960.1,438810.1,349120.1,014430.1,374300.1
8507	305780.1,314170.1
8508	305820.1,429120.1
8509	305850.2,361070.1
851	017350.1,359730.1
8510	305900.1,446950.1
8511	305910.1,446960.1
8512	305940.1,334020.1
8513	305960.1,445720.1
8514	306020.1,420560.1
8515	306030.1,306040.1,420550.1
8516	306300.1,365950.1
8517	306310.1,322710.1
8518	306360.1,436890.1
8519	306370.1,436900.2
852	017370.1,186740.1,323630.1
8520	306660.1,388870.1
8521	306820.1,328700.1
8522	306880.1,427360.1
8523	307090.1,405160.1
8524	307170.1,318300.1,416300.1
8525	307370.1,357860.1
8526	307380.1,458110.1
8527	307550.1,418270.1
8528	307610.1,340890.1
8529	307630.1,340860.1,387240.1
853	017380.1,217430.1,020410.1,200190.1,171020.1,161740.1,450000.1
8530	307650.2,314100.1
8531	307660.1,406090.2
8532	307670.1,314480.1
8533	307700.1,438890.1,429700.1
8534	307900.1,425960.1
8535	308120.1,454390.1
8536	308320.1,383150.1,308340.1
8537	308400.1,424680.1
8538	308470.1,308480.1
8539	308600.2,356500.1
854	017390.1,164290.1,424580.1
8540	308690.2,389310.1
8541	308710.1,322200.1
8542	308990.1,340750.1,330890.1
8543	309000.1,337710.1
8545	309130.1,335740.1
8546	309140.1,335750.1
8547	309170.1,309200.1
8548	309230.1,344810.1,373050.1,371280.1
8549	309270.1,380320.3,309620.1,442450.1
855	017400.1,434600.1
8550	309550.2,428830.3
8551	309650.1,442480.1
8552	309680.1,448580.1
8553	309760.1,361350.1
8554	310020.1,369870.2,397870.1
8555	310080.1,388010.1
8556	310170.1,337490.1
8557	310370.1,404530.1
8558	310440.1,310450.1
8559	310500.1,424460.1,445550.1
856	017410.1,393220.1,176160.1
8560	310510.1,334510.1
8561	310520.1,334520.1
8562	310630.1,429460.1
8563	310640.1,419990.1
8564	311000.1,311030.1
8565	311300.1,332000.1
8566	311330.1,316620.1
